
                            < M A T L A B (R) >
                  Copyright 1984-2013 The MathWorks, Inc.
                    R2013a (8.1.0.604) 64-bit (glnxa64)
                             February 15, 2013

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> X-ray simulation startup file...
====== With Self Absorption, Transmission Detector Resolution is 16
====== Fluorescence Detector Resolution is 2000
====== Angle Number  1 of 8: 0
====== Angle Number  2 of 8: 2.571429e+01
====== Angle Number  3 of 8: 5.142857e+01
====== Angle Number  4 of 8: 7.714286e+01
====== Angle Number  5 of 8: 1.028571e+02
====== Angle Number  6 of 8: 1.285714e+02
====== Angle Number  7 of 8: 1.542857e+02
====== Angle Number  8 of 8: 180
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> ============================ Attenuation Transmission Reconstruction
  20     21    158    7.47580810e-01   1.1e-02     1.0e+00      3.597e-01
  21     22    165    7.47580802e-01   6.4e-03     1.0e+00      3.597e-01
  22     23    175    7.47580798e-01   7.0e-03     1.0e+00      3.597e-01
  23     24    185    7.47580796e-01   1.2e-02     1.0e+00      3.597e-01
  24     25    192    7.47580794e-01   1.7e-03     1.0e+00      3.597e-01
  25     26    202    7.47580788e-01   1.9e-02     1.0e+00      3.597e-01
  26     27    206    7.47580783e-01   1.1e-02     1.0e+00      3.597e-01
  27     28    216    7.47580780e-01   2.5e-03     1.0e+00      3.597e-01
  28     29    221    7.47580779e-01   1.2e-03     1.0e+00      3.597e-01
  29     30    231    7.47580772e-01   4.1e-03     1.0e+00      3.597e-01
  30     31    238    7.47580767e-01   6.8e-03     1.0e+00      3.597e-01
  31     32    242    7.47580767e-01   4.0e-03     1.0e+00      3.597e-01
  32     33    252    7.47580761e-01   6.8e-03     1.0e+00      3.597e-01
  33     34    258    7.47580757e-01   7.4e-03     1.0e+00      3.597e-01
  34     35    268    7.47580754e-01   1.9e-03     1.0e+00      3.597e-01
  35     36    275    7.47580752e-01   5.9e-03     1.0e+00      3.597e-01
  36     37    285    7.47580748e-01   1.5e-02     1.0e+00      3.597e-01
  37     38    290    7.47580747e-01   3.0e-03     1.0e+00      3.597e-01
  38     39    300    7.47580743e-01   4.3e-03     1.0e+00      3.597e-01
  39     40    309    7.47580741e-01   1.5e-03     1.0e+00      3.597e-01
  40     41    319    7.47580738e-01   4.0e-03     1.0e+00      3.597e-01
  41     42    323    7.47580737e-01   5.3e-03     1.0e+00      3.597e-01
  42     43    330    7.47580736e-01   3.6e-03     1.0e+00      3.597e-01
  43     44    340    7.47580734e-01   8.1e-03     1.0e+00      3.597e-01
  44     45    347    7.47580732e-01   4.1e-03     1.0e+00      3.597e-01
  45     46    357    7.47580728e-01   6.0e-03     1.0e+00      3.597e-01
  46     47    363    7.47580725e-01   2.2e-03     1.0e+00      3.597e-01
  47     48    373    7.47580659e-01   4.4e-02     1.0e+00      3.597e-01
  48     49    377    7.47580621e-01   1.7e-02     1.0e+00      3.597e-01
  49     50    381    7.47580614e-01   8.4e-03     1.0e+00      3.597e-01
  50     51    385    7.47580613e-01   3.7e-03     1.0e+00      3.597e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50938262e-05   2.1e-05     1.0e+00      4.285e+00
   1      2      5    4.46700452e-06   1.4e-05     1.0e+00      4.286e+00
   2      3     13    1.64020968e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86851696e-07   1.7e-06     1.0e+00      4.251e+00
   4      5     33    8.24848832e-07   1.0e-06     1.0e+00      4.252e+00
   5      6     43    7.26438436e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53794918e-07   9.2e-07     1.0e+00      4.239e+00
   7      8     63    5.95712164e-07   8.4e-07     1.0e+00      4.229e+00
   8      9     73    5.47575109e-07   7.3e-07     1.0e+00      4.230e+00
   9     10     83    5.06635916e-07   7.2e-07     1.0e+00      4.222e+00
  10     11     93    4.71357142e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47579964e-01   3.8e-03     1.0e+00      3.597e-01
   1      2      7    7.47579963e-01   2.0e-03     1.0e+00      3.597e-01
   2      3     17    7.47579962e-01   5.0e-03     1.0e+00      3.597e-01
   3      4     24    7.47579961e-01   3.5e-03     1.0e+00      3.597e-01
   4      5     34    7.47579960e-01   2.8e-03     1.0e+00      3.597e-01
   5      6     38    7.47579959e-01   2.0e-03     1.0e+00      3.597e-01
   6      7     48    7.47579958e-01   4.8e-03     1.0e+00      3.597e-01
   7      8     55    7.47579957e-01   2.5e-03     1.0e+00      3.597e-01
   8      9     65    7.47579956e-01   4.5e-03     1.0e+00      3.597e-01
   9     10     69    7.47579955e-01   2.8e-03     1.0e+00      3.597e-01
  10     11     76    7.47579955e-01   2.1e-03     1.0e+00      3.597e-01
  11     12     86    7.47579953e-01   1.1e-02     1.0e+00      3.597e-01
  12     13     89    7.47579952e-01   2.3e-03     1.0e+00      3.597e-01
  13     14     96    7.47579952e-01   2.1e-03     1.0e+00      3.597e-01
  14     15    106    7.47579949e-01   1.2e-02     1.0e+00      3.597e-01
  15     16    110    7.47579947e-01   2.2e-03     1.0e+00      3.597e-01
  16     17    120    7.47579945e-01   1.5e-03     1.0e+00      3.597e-01
  17     18    129    7.47579944e-01   3.1e-03     1.0e+00      3.597e-01
  18     19    139    7.47579943e-01   6.1e-03     1.0e+00      3.597e-01
  19     20    144    7.47579942e-01   1.7e-03     1.0e+00      3.597e-01
  20     21    154    7.47579941e-01   4.1e-03     1.0e+00      3.597e-01
  21     22    162    7.47579940e-01   1.6e-03     1.0e+00      3.597e-01
  22     23    172    7.47579939e-01   3.0e-03     1.0e+00      3.597e-01
  23     24    182    7.47579938e-01   1.6e-03     1.0e+00      3.597e-01
  24     25    192    7.47579938e-01   3.1e-03     1.0e+00      3.597e-01
  25     26    202    7.47579937e-01   1.6e-03     1.0e+00      3.597e-01
  26     27    212    7.47579936e-01   3.1e-03     1.0e+00      3.597e-01
  27     28    222    7.47579936e-01   1.6e-03     1.0e+00      3.597e-01
  28     29    232    7.47579935e-01   3.1e-03     1.0e+00      3.597e-01
  29     30    242    7.47579935e-01   1.6e-03     1.0e+00      3.597e-01
  30     31    252    7.47579934e-01   3.1e-03     1.0e+00      3.597e-01
  31     32    262    7.47579933e-01   1.7e-03     1.0e+00      3.597e-01
  32     33    272    7.47579933e-01   3.2e-03     1.0e+00      3.597e-01
  33     34    282    7.47579932e-01   1.7e-03     1.0e+00      3.597e-01
  34     35    292    7.47579932e-01   3.3e-03     1.0e+00      3.597e-01
  35     36    299    7.47579931e-01   1.5e-03     1.0e+00      3.597e-01
  36     37    309    7.47579930e-01   3.7e-03     1.0e+00      3.597e-01
  37     38    311    7.47579930e-01   1.2e-03     1.0e+00      3.597e-01
  38     39    315    7.47579929e-01   2.3e-03     1.0e+00      3.597e-01
  39     40    318    7.47579929e-01   1.4e-03     1.0e+00      3.597e-01
  40     41    328    7.47579928e-01   4.2e-03     1.0e+00      3.597e-01
  41     42    335    7.47579926e-01   2.8e-03     1.0e+00      3.597e-01
  42     43    345    7.47579921e-01   2.7e-03     1.0e+00      3.597e-01
  43     44    350    7.47579918e-01   1.3e-03     1.0e+00      3.597e-01
  44     45    354    7.47579917e-01   1.5e-03     1.0e+00      3.597e-01
  45     46    364    7.47579916e-01   9.0e-03     1.0e+00      3.597e-01
  46     47    368    7.47579915e-01   2.7e-03     1.0e+00      3.597e-01
  47     48    375    7.47579914e-01   1.3e-03     1.0e+00      3.597e-01
  48     49    385    7.47579910e-01   1.1e-02     1.0e+00      3.597e-01
  49     50    389    7.47579906e-01   6.1e-03     1.0e+00      3.597e-01
  50     51    395    7.47579905e-01   2.4e-03     1.0e+00      3.597e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50943307e-05   2.1e-05     1.0e+00      4.285e+00
   1      2      5    4.46687132e-06   1.4e-05     1.0e+00      4.286e+00
   2      3     13    1.64020796e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86887134e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24880757e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26466586e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53820146e-07   9.2e-07     1.0e+00      4.239e+00
   7      8     63    5.95734841e-07   8.4e-07     1.0e+00      4.229e+00
   8      9     73    5.47595505e-07   7.3e-07     1.0e+00      4.230e+00
   9     10     83    5.06654242e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71373599e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47579577e-01   2.4e-03     1.0e+00      3.597e-01
   1      2     26    7.47579532e-01   1.1e-02     1.0e+00      3.598e-01
   2      3     29    7.47579530e-01   8.2e-03     1.0e+00      3.598e-01
   3      4     32    7.47579529e-01   8.4e-03     1.0e+00      3.598e-01
   4      5     38    7.47579526e-01   3.1e-03     1.0e+00      3.598e-01
   5      6     44    7.47579525e-01   3.3e-03     1.0e+00      3.598e-01
   6      7     54    7.47579524e-01   1.4e-03     1.0e+00      3.598e-01
   7      8     61    7.47579524e-01   1.6e-03     1.0e+00      3.598e-01
   8      9     71    7.47579524e-01   3.9e-03     1.0e+00      3.598e-01
   9     10     75    7.47579524e-01   7.8e-04     1.0e+00      3.598e-01
  10     11     83    7.47579523e-01   4.4e-04     1.0e+00      3.598e-01
  11     12     93    7.47579523e-01   3.8e-03     1.0e+00      3.598e-01
  12     13     96    7.47579523e-01   9.2e-04     1.0e+00      3.598e-01
  13     14    103    7.47579523e-01   5.7e-04     1.0e+00      3.598e-01
  14     15    113    7.47579523e-01   1.3e-03     1.0e+00      3.598e-01
  15     16    117    7.47579523e-01   6.2e-04     1.0e+00      3.598e-01
  16     17    121    7.47579523e-01   5.2e-04     1.0e+00      3.598e-01
  17     18    131    7.47579523e-01   1.7e-03     1.0e+00      3.598e-01
  18     19    134    7.47579523e-01   1.6e-04     1.0e+00      3.598e-01
  19     20    144    7.47579523e-01   2.5e-04     1.0e+00      3.598e-01
  20     21    149    7.47579523e-01   1.7e-04     1.0e+00      3.598e-01
  21     22    159    7.47579523e-01   1.2e-03     1.0e+00      3.598e-01
  22     23    169    7.47579523e-01   3.8e-04     1.0e+00      3.598e-01
  23     24    179    7.47579523e-01   7.6e-04     1.0e+00      3.598e-01
  24     25    189    7.47579523e-01   3.5e-04     1.0e+00      3.598e-01
  25     26    199    7.47579523e-01   7.0e-04     1.0e+00      3.598e-01
  26     27    209    7.47579523e-01   3.2e-04     1.0e+00      3.598e-01
  27     28    219    7.47579523e-01   6.9e-04     1.0e+00      3.598e-01
  28     29    229    7.47579523e-01   3.0e-04     1.0e+00      3.598e-01
  29     30    239    7.47579523e-01   6.7e-04     1.0e+00      3.598e-01
  30     31    249    7.47579523e-01   3.0e-04     1.0e+00      3.598e-01
  31     32    259    7.47579523e-01   6.6e-04     1.0e+00      3.598e-01
  32     33    269    7.47579523e-01   2.9e-04     1.0e+00      3.598e-01
  33     34    279    7.47579523e-01   6.5e-04     1.0e+00      3.598e-01
  34     35    289    7.47579523e-01   2.9e-04     1.0e+00      3.598e-01
  35     36    299    7.47579523e-01   6.4e-04     1.0e+00      3.598e-01
  36     37    309    7.47579523e-01   2.8e-04     1.0e+00      3.598e-01
  37     38    319    7.47579523e-01   6.2e-04     1.0e+00      3.598e-01
  38     39    329    7.47579523e-01   2.7e-04     1.0e+00      3.598e-01
  39     40    339    7.47579523e-01   6.1e-04     1.0e+00      3.598e-01
  40     41    349    7.47579523e-01   2.7e-04     1.0e+00      3.598e-01
  41     42    359    7.47579523e-01   6.0e-04     1.0e+00      3.598e-01
  42     43    369    7.47579523e-01   2.6e-04     1.0e+00      3.598e-01
  43     44    379    7.47579523e-01   5.9e-04     1.0e+00      3.598e-01
  44     45    389    7.47579522e-01   2.6e-04     1.0e+00      3.598e-01
  45     46    399    7.47579522e-01   5.8e-04     1.0e+00      3.598e-01
  46     47    409    7.47579522e-01   2.5e-04     1.0e+00      3.598e-01
  47     48    419    7.47579522e-01   5.8e-04     1.0e+00      3.598e-01
  48     49    429    7.47579522e-01   2.5e-04     1.0e+00      3.598e-01
  49     50    439    7.47579522e-01   5.7e-04     1.0e+00      3.598e-01
  50     51    449    7.47579522e-01   2.5e-04     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50952258e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46662641e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020234e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86954334e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24941032e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26519774e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53867839e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95777681e-07   8.4e-07     1.0e+00      4.229e+00
   8      9     73    5.47633994e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06688771e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71404540e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578886e-01   7.1e-04     1.0e+00      3.598e-01
   1      2      4    7.47578886e-01   1.4e-03     1.0e+00      3.598e-01
   2      3     11    7.47578886e-01   3.9e-04     1.0e+00      3.598e-01
   3      4     21    7.47578886e-01   6.5e-04     1.0e+00      3.598e-01
   4      5     25    7.47578886e-01   3.6e-04     1.0e+00      3.598e-01
   5      6     35    7.47578886e-01   1.2e-03     1.0e+00      3.598e-01
   6      7     41    7.47578886e-01   2.1e-04     1.0e+00      3.598e-01
   7      8     51    7.47578886e-01   1.0e-03     1.0e+00      3.598e-01
   8      9     58    7.47578886e-01   1.2e-04     1.0e+00      3.598e-01
   9     10     68    7.47578886e-01   1.6e-03     1.0e+00      3.598e-01
  10     11     72    7.47578886e-01   2.3e-04     1.0e+00      3.598e-01
  11     12     82    7.47578886e-01   4.7e-04     1.0e+00      3.598e-01
  12     13     86    7.47578886e-01   2.3e-04     1.0e+00      3.598e-01
  13     14     96    7.47578886e-01   4.1e-04     1.0e+00      3.598e-01
  14     15    101    7.47578886e-01   2.7e-04     1.0e+00      3.598e-01
  15     16    111    7.47578886e-01   5.8e-04     1.0e+00      3.598e-01
  16     17    121    7.47578886e-01   2.7e-04     1.0e+00      3.598e-01
  17     18    131    7.47578886e-01   3.9e-04     1.0e+00      3.598e-01
  18     19    136    7.47578886e-01   3.0e-04     1.0e+00      3.598e-01
  19     20    146    7.47578886e-01   2.3e-03     1.0e+00      3.598e-01
  20     21    152    7.47578885e-01   2.0e-04     1.0e+00      3.598e-01
  21     22    160    7.47578885e-01   3.7e-04     1.0e+00      3.598e-01
  22     23    170    7.47578885e-01   1.7e-03     1.0e+00      3.598e-01
  23     24    174    7.47578885e-01   3.5e-04     1.0e+00      3.598e-01
  24     25    184    7.47578885e-01   5.5e-04     1.0e+00      3.598e-01
  25     26    187    7.47578885e-01   1.5e-04     1.0e+00      3.598e-01
  26     27    197    7.47578885e-01   6.5e-04     1.0e+00      3.598e-01
  27     28    201    7.47578885e-01   3.5e-04     1.0e+00      3.598e-01
  28     29    211    7.47578885e-01   2.5e-04     1.0e+00      3.598e-01
  29     30    221    7.47578885e-01   4.6e-04     1.0e+00      3.598e-01
  30     31    231    7.47578885e-01   3.0e-04     1.0e+00      3.598e-01
  31     32    241    7.47578885e-01   4.8e-04     1.0e+00      3.598e-01
  32     33    251    7.47578885e-01   3.0e-04     1.0e+00      3.598e-01
  33     34    261    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  34     35    271    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  35     36    281    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  36     37    291    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  37     38    301    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  38     39    311    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  39     40    321    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  40     41    331    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  41     42    341    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  42     43    351    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  43     44    361    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  44     45    371    7.47578885e-01   3.2e-04     1.0e+00      3.598e-01
  45     46    381    7.47578885e-01   4.7e-04     1.0e+00      3.598e-01
  46     47    391    7.47578885e-01   3.1e-04     1.0e+00      3.598e-01
  47     48    401    7.47578885e-01   4.6e-04     1.0e+00      3.598e-01
  48     49    411    7.47578885e-01   3.1e-04     1.0e+00      3.598e-01
  49     50    421    7.47578885e-01   4.6e-04     1.0e+00      3.598e-01
  50     51    431    7.47578885e-01   3.1e-04     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50952809e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46661785e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020703e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86959789e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24945920e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26524157e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53871847e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95781368e-07   8.5e-07     1.0e+00      4.230e+00
   8      9     73    5.47637391e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06691899e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71407422e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578848e-01   3.0e-04     1.0e+00      3.598e-01
   1      2     26    7.47578848e-01   6.3e-04     1.0e+00      3.598e-01
   2      3     31    7.47578848e-01   1.8e-04     1.0e+00      3.598e-01
   3      4     41    7.47578848e-01   3.0e-04     1.0e+00      3.598e-01
   4      5     46    7.47578848e-01   7.0e-05     1.0e+00      3.598e-01
   5      6     56    7.47578848e-01   1.7e-04     1.0e+00      3.598e-01
   6      7     63    7.47578848e-01   1.5e-04     1.0e+00      3.598e-01
   7      8     67    7.47578848e-01   1.1e-04     1.0e+00      3.598e-01
   8      9     77    7.47578848e-01   3.1e-04     1.0e+00      3.598e-01
   9     10     81    7.47578848e-01   9.7e-05     1.0e+00      3.598e-01
  10     11     85    7.47578848e-01   6.8e-05     1.0e+00      3.598e-01
  11     12     95    7.47578848e-01   4.6e-05     1.0e+00      3.598e-01
  12     13    105    7.47578848e-01   3.2e-05     1.0e+00      3.598e-01
  13     14    114    7.47578848e-01   3.3e-05     1.0e+00      3.598e-01
  14     15    122    7.47578848e-01   4.2e-05     1.0e+00      3.598e-01
  15     16    130    7.47578848e-01   2.5e-05     1.0e+00      3.598e-01
  16     17    138    7.47578848e-01   4.4e-05     1.0e+00      3.598e-01
  17     18    146    7.47578848e-01   2.9e-05     1.0e+00      3.598e-01
  18     19    154    7.47578848e-01   3.7e-05     1.0e+00      3.598e-01
  19     20    162    7.47578848e-01   1.6e-05     1.0e+00      3.598e-01
  20     21    170    7.47578848e-01   3.3e-05     1.0e+00      3.598e-01
  21     22    180    7.47578848e-01   9.0e-05     1.0e+00      3.598e-01
  22     23    184    7.47578848e-01   2.6e-05     1.0e+00      3.598e-01
  23     24    191    7.47578848e-01   1.7e-05     1.0e+00      3.598e-01
  24     25    201    7.47578848e-01   5.7e-05     1.0e+00      3.598e-01
  25     26    204    7.47578848e-01   4.3e-05     1.0e+00      3.598e-01
  26     27    208    7.47578848e-01   3.8e-05     1.0e+00      3.598e-01
  27     28    212    7.47578848e-01   1.9e-05     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50954329e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46659110e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020907e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86971126e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24956047e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26533204e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53880076e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95788861e-07   8.5e-07     1.0e+00      4.230e+00
   8      9     73    5.47644213e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06698098e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71413046e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578753e-01   1.0e-04     1.0e+00      3.598e-01
   1      2      4    7.47578753e-01   2.3e-04     1.0e+00      3.598e-01
   2      3     11    7.47578753e-01   5.3e-05     1.0e+00      3.598e-01
   3      4     21    7.47578753e-01   5.7e-05     1.0e+00      3.598e-01
   4      5     28    7.47578753e-01   2.6e-05     1.0e+00      3.598e-01
   5      6     38    7.47578753e-01   7.7e-05     1.0e+00      3.598e-01
   6      7     42    7.47578753e-01   3.8e-05     1.0e+00      3.598e-01
   7      8     46    7.47578753e-01   3.3e-05     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50954333e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46659035e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020917e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86971143e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24956081e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26533240e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53880111e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95788897e-07   8.5e-07     1.0e+00      4.230e+00
   8      9     73    5.47644250e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06698135e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71413082e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578753e-01   3.3e-05     1.0e+00      3.598e-01
   1      2      7    7.47578753e-01   2.6e-05     1.0e+00      3.598e-01
   2      3     14    7.47578753e-01   3.0e-05     1.0e+00      3.598e-01
   3      4     21    7.47578753e-01   2.4e-05     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50954339e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46659030e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020921e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86971169e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24956102e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26533256e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53880125e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95788909e-07   8.5e-07     1.0e+00      4.230e+00
   8      9     73    5.47644260e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06698144e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71413090e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578753e-01   2.4e-05     1.0e+00      3.598e-01
   1      2      7    7.47578753e-01   2.9e-05     1.0e+00      3.598e-01
   2      3     17    7.47578753e-01   1.3e-04     1.0e+00      3.598e-01
   3      4     21    7.47578753e-01   4.0e-05     1.0e+00      3.598e-01
   4      5     31    7.47578753e-01   6.2e-05     1.0e+00      3.598e-01
   5      6     36    7.47578753e-01   2.2e-05     1.0e+00      3.598e-01
   6      7     46    7.47578753e-01   3.4e-05     1.0e+00      3.598e-01
   7      8     52    7.47578753e-01   2.3e-05     1.0e+00      3.598e-01
   8      9     62    7.47578753e-01   5.2e-05     1.0e+00      3.598e-01
   9     10     67    7.47578753e-01   3.0e-05     1.0e+00      3.598e-01
  10     11     77    7.47578753e-01   2.1e-05     1.0e+00      3.598e-01
  11     12     81    7.47578753e-01   2.1e-05     1.0e+00      3.598e-01
  12     13     91    7.47578753e-01   2.4e-05     1.0e+00      3.598e-01
  13     14     97    7.47578753e-01   1.0e-05     1.0e+00      3.598e-01
  14     15    107    7.47578753e-01   6.0e-05     1.0e+00      3.598e-01
  15     16    109    7.47578753e-01   1.5e-04     1.0e+00      3.598e-01
  16     17    113    7.47578753e-01   5.8e-05     1.0e+00      3.598e-01
  17     18    120    7.47578753e-01   3.7e-05     1.0e+00      3.598e-01
  18     19    127    7.47578753e-01   2.8e-05     1.0e+00      3.598e-01
  19     20    137    7.47578753e-01   7.5e-06     1.0e+00      3.598e-01
  20     21    145    7.47578753e-01   1.8e-05     1.0e+00      3.598e-01
  21     22    149    7.47578753e-01   1.0e-05     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50954359e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46658957e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020923e-06   3.1e-06     1.0e+00      4.278e+00
   3      4     23    9.86971329e-07   1.7e-06     1.0e+00      4.252e+00
   4      5     33    8.24956229e-07   1.0e-06     1.0e+00      4.253e+00
   5      6     43    7.26533357e-07   1.0e-06     1.0e+00      4.239e+00
   6      7     53    6.53880208e-07   9.2e-07     1.0e+00      4.240e+00
   7      8     63    5.95788976e-07   8.5e-07     1.0e+00      4.230e+00
   8      9     73    5.47644315e-07   7.3e-07     1.0e+00      4.231e+00
   9     10     83    5.06698188e-07   7.2e-07     1.0e+00      4.223e+00
  10     11     93    4.71413126e-07   6.4e-07     1.0e+00      4.224e+00
LMQNBC: termination 5
============================ Fluorescence Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    7.47578752e-01   1.0e-05     1.0e+00      3.598e-01
   1      2     24    7.47578752e-01   6.9e-05     1.0e+00      3.598e-01
   2      3     28    7.47578752e-01   9.1e-05     1.0e+00      3.598e-01
   3      4     37    7.47578752e-01   4.1e-05     1.0e+00      3.598e-01
   4      5     44    7.47578752e-01   8.6e-06     1.0e+00      3.598e-01
LMQNBC: termination 5
============================ Attenuation Transmission Reconstruction
  it     nf     cg           f             |g|      alpha        error
   0      1      0    2.50954394e-05   2.1e-05     1.0e+00      4.286e+00
   1      2      5    4.46658542e-06   1.4e-05     1.0e+00      4.287e+00
   2      3     13    1.64020844e-06   3.1e-06     1.0e+00      4.278e+00
